2210,298,-36.5
2220,297.3,-36.6
2230,296.7,-36.6
2240,296.1,-36.6
2250,295.4,-36.6
2260,294.8,-36.6
2270,294.2,-36.7
2280,293.5,-36.7
2290,292.9,-36.7
2300,292.3,-36.7
2310,291.6,-36.8
2320,291,-36.8
2330,290.4,-36.8
2340,289.7,-36.9
2350,289.1,-36.9
2360,288.5,-36.9
2370,287.8,-37
2380,287.2,-37
2390,286.6,-37
2400,285.9,-37.1
2410,285.3,-37.1
2420,284.7,-37.1
2430,284,-37.2
2440,283.4,-37.2
2450,282.8,-37.2
2460,282.2,-37.3
2470,281.5,-37.3
2480,280.9,-37.4
2490,280.3,-37.4
2500,279.6,-37.5
2510,279,-37.5
2520,278.4,-37.5
2530,277.8,-37.6
2540,277.1,-37.6
2550,276.5,-37.7
2560,275.9,-37.7
2570,275.3,-37.8
2580,274.6,-37.8
2590,274,-37.9
2600,273.4,-37.9
2610,272.8,-38
2620,272.2,-38
2630,271.5,-38.1
2640,270.9,-38.2
2650,270.3,-38.2
2660,269.7,-38.3
2670,269,-38.3
2680,268.4,-38.4
2690,267.8,-38.4
2700,267.2,-38.5
2710,266.6,-38.5
2720,265.9,-38.6
2730,265.3,-38.7
2740,264.7,-38.7
2750,264.1,-38.8
2760,263.5,-38.8
2770,262.9,-38.9
2780,262.2,-39
2790,261.6,-39
2800,261,-39.1
2810,260.4,-39.2
2820,259.8,-39.2
2830,259.2,-39.3
2840,258.5,-39.3
2850,257.9,-39.4
2860,257.3,-39.5
2870,256.7,-39.5
2880,256.1,-39.6
2890,255.5,-39.7
2900,254.9,-39.7
2910,254.2,-39.8
2920,253.6,-39.9
2930,253,-39.9
2940,252.4,-40
2950,251.8,-40.1
2960,251.2,-40.1
2970,250.6,-40.2
2980,250,-40.3
2990,249.4,-40.4
3000,248.7,-40.4
3010,248.1,-40.5
3020,247.5,-40.6
3030,246.9,-40.6
3040,246.3,-40.7
3050,245.7,-40.8
3060,245.1,-40.8
3070,244.5,-40.9
3080,243.9,-41
3090,243.3,-41.1
3100,242.6,-41.1
3110,242,-41.2
3120,241.4,-41.3
3130,240.8,-41.3
3140,240.2,-41.4
3150,239.6,-41.5
3160,239,-41.5
3170,238.4,-41.6
3180,237.8,-41.7
3190,237.2,-41.8
3200,236.6,-41.8
3210,236,-41.9
3220,235.3,-42
3230,234.7,-42
3240,234.1,-42.1
3250,233.5,-42.2
3260,232.9,-42.3
3270,232.3,-42.3
3280,231.7,-42.4
3290,231.1,-42.5
3300,230.5,-42.5
3310,229.9,-42.6
3320,229.3,-42.7
3330,228.7,-42.7
3340,228.1,-42.8
3350,227.5,-42.9
3360,226.8,-43
3370,226.2,-43
3380,225.6,-43.1
3390,225,-43.2
3400,224.4,-43.2
3410,223.8,-43.3
3420,223.2,-43.4
3430,222.6,-43.4
3440,222,-43.5
3450,221.4,-43.6
3460,220.8,-43.6
3470,220.2,-43.7
3480,219.5,-43.8
3490,218.9,-43.8
3500,218.3,-43.9
3510,217.7,-44
3520,217.1,-44
3530,216.5,-44.1
3540,215.9,-44.1
3550,215.3,-44.2
3560,214.7,-44.3
3570,214.1,-44.3
3580,213.5,-44.4
3590,212.8,-44.5
3600,212.2,-44.5
3610,211.6,-44.6
3620,211,-44.6
3630,210.4,-44.7
3640,209.8,-44.8
3650,209.2,-44.8
3660,208.6,-44.9
3670,208,-44.9
3680,207.3,-45
3690,206.7,-45
3700,206.1,-45.1
3710,205.5,-45.2
3720,204.9,-45.2
3730,204.3,-45.3
3740,203.7,-45.3
3750,203,-45.4
3760,202.4,-45.4
3770,201.8,-45.5
3780,201.2,-45.5
3790,200.6,-45.6
3800,200,-45.6
3810,199.4,-45.7
3820,198.7,-45.7
3830,198.1,-45.8
3840,197.5,-45.8
3850,196.9,-45.9
3860,196.3,-45.9
3870,195.7,-46
3880,195,-46
3890,194.4,-46
3900,193.8,-46.1
3910,193.2,-46.1
3920,192.6,-46.2
3930,192,-46.2
3940,191.3,-46.2
3950,190.7,-46.3
3960,190.1,-46.3
3970,189.5,-46.4
3980,188.9,-46.4
3990,188.2,-46.4
4000,187.6,-46.5
4010,187,-46.5
4020,186.4,-46.5
4030,185.8,-46.6
4040,185.1,-46.6
4050,184.5,-46.6
4060,183.9,-46.7
4070,183.3,-46.7
4080,182.7,-46.7
4090,182,-46.8
4100,181.4,-46.8
4110,180.8,-46.8
4120,180.2,-46.8
4130,179.5,-46.9
4140,178.9,-46.9
4150,178.3,-46.9
4160,177.7,-46.9
4170,177.1,-47
4180,176.4,-47
4190,175.8,-47
4200,175.2,-47
4210,174.6,-47
4220,173.9,-47.1
4230,173.3,-47.1
4240,172.7,-47.1
4250,172.1,-47.1
4260,171.4,-47.1
4270,170.8,-47.1
4280,170.2,-47.1
4290,169.6,-47.2
4300,168.9,-47.2
4310,168.3,-47.2
4320,167.7,-47.2
4330,167.1,-47.2
4340,166.4,-47.2
4350,165.8,-47.2
4360,165.2,-47.2
4370,164.6,-47.2
4380,163.9,-47.2
4390,163.3,-47.2
4400,162.7,-47.2
